j,i,wait,delay,service,n_node,n_queue,rho,job
0,0,13.103185,3.096500,10.006684,1.211796,0.286368,0.462714,137.000000
0,1,11.836626,2.279543,9.557083,1.073883,0.207939,0.432972,132.000000
0,2,12.096694,2.354556,9.742138,1.130178,0.220860,0.454659,135.333333
0,3,11.882854,2.253319,9.629535,1.090678,0.207797,0.441440,132.500000
0,4,12.144295,2.373475,9.770820,1.090641,0.213430,0.438605,130.200000
0,5,12.093964,2.238986,9.854978,1.069564,0.199116,0.435224,128.000000
0,6,12.114841,2.192045,9.922796,1.075962,0.195517,0.440222,128.714286
0,7,12.001544,2.086678,9.914866,1.063600,0.185778,0.438911,128.250000
0,8,12.128843,2.163130,9.965712,1.072878,0.192036,0.440421,128.000000
0,9,12.461712,2.298783,10.162929,1.103270,0.204182,0.449544,128.300000
0,10,12.314379,2.210595,10.103784,1.087682,0.196002,0.445840,127.909091
0,11,12.153859,2.169376,9.984483,1.056994,0.189572,0.433711,125.583333
0,12,12.163705,2.160762,10.002942,1.060858,0.189257,0.435800,126.000000
0,13,12.038573,2.098767,9.939806,1.047057,0.183434,0.431812,125.500000
0,14,12.105530,2.134778,9.970753,1.057398,0.187420,0.434989,125.866667
0,15,12.286520,2.248819,10.037701,1.063102,0.194655,0.434223,124.875000
0,16,12.091882,2.157109,9.934774,1.046948,0.186768,0.430090,125.000000
0,17,12.139566,2.198322,9.941244,1.058131,0.191916,0.433108,125.833333
0,18,12.350516,2.339089,10.011427,1.099161,0.211002,0.444079,128.052632
0,19,12.209271,2.265798,9.943473,1.089928,0.204644,0.442642,128.600000
0,20,12.142585,2.223565,9.919020,1.087553,0.201217,0.443168,129.095238
0,21,12.181282,2.222244,9.959037,1.090752,0.200960,0.444896,129.045455
0,22,12.168222,2.199759,9.968463,1.089158,0.198800,0.445179,129.000000
0,23,12.152075,2.161882,9.990193,1.084462,0.194974,0.444744,128.541667
0,24,12.073494,2.114858,9.958636,1.077746,0.190725,0.443511,128.560000
0,25,12.184573,2.184291,10.000282,1.090526,0.197598,0.446464,128.846154
0,26,12.116062,2.137731,9.978331,1.079843,0.192945,0.443449,128.185185
0,27,12.053373,2.098507,9.954866,1.075907,0.189528,0.443189,128.428571
0,28,11.994630,2.049673,9.944957,1.068373,0.184942,0.441715,128.103448
0,29,11.921276,2.031410,9.889866,1.064288,0.183612,0.440338,128.466667
0,30,12.036664,2.095169,9.941495,1.071787,0.188506,0.441640,128.193548
0,31,12.095947,2.149778,9.946169,1.077327,0.193380,0.441973,128.218750
0,32,12.156811,2.192968,9.963842,1.083935,0.197470,0.443232,128.363636
0,33,12.153255,2.196202,9.957053,1.084141,0.197801,0.443170,128.470588
0,34,12.084195,2.160827,9.923368,1.078207,0.194614,0.441797,128.485714
0,35,12.035659,2.128299,9.907361,1.074941,0.191763,0.441589,128.611111
0,36,12.056690,2.146132,9.910558,1.074463,0.192798,0.440832,128.459459
0,37,12.118739,2.180840,9.937899,1.081188,0.196138,0.442525,128.526316
0,38,12.086205,2.165916,9.920289,1.078537,0.194803,0.441867,128.564103
0,39,12.203247,2.229462,9.973785,1.090529,0.200870,0.444830,128.675000
0,40,12.203328,2.232281,9.971047,1.089949,0.200970,0.444490,128.634146
0,41,12.188577,2.219254,9.969323,1.089197,0.199850,0.444673,128.690476
0,42,12.180271,2.210945,9.969326,1.089252,0.199198,0.445027,128.813953
0,43,12.148152,2.205436,9.942716,1.087381,0.198855,0.444263,129.000000
0,44,12.184272,2.222966,9.961307,1.087047,0.199616,0.443715,128.666667
0,45,12.153173,2.211137,9.942036,1.084749,0.198607,0.443071,128.717391
0,46,12.101531,2.188504,9.913027,1.080861,0.196645,0.442108,128.851064
0,47,12.225850,2.312275,9.913575,1.095868,0.209432,0.443218,129.166667
0,48,12.186495,2.279742,9.906753,1.091513,0.206414,0.442549,129.061224
0,49,12.150302,2.250610,9.899692,1.085471,0.203538,0.440966,128.680000
0,50,12.171570,2.246457,9.925113,1.088059,0.203224,0.442417,128.764706
0,51,12.139829,2.218429,9.921400,1.084467,0.200616,0.441925,128.653846
0,52,12.179804,2.257507,9.922297,1.091272,0.205034,0.443119,128.962264
0,53,12.269674,2.310102,9.959572,1.100755,0.210123,0.445316,129.037037
0,54,12.265861,2.290546,9.975315,1.098653,0.208136,0.445258,128.836364
0,55,12.290094,2.311197,9.978897,1.099990,0.209722,0.445134,128.767857
0,56,12.246316,2.285126,9.961190,1.096209,0.207350,0.444429,128.754386
0,57,12.242710,2.276612,9.966098,1.095050,0.206415,0.444317,128.620690
0,58,12.268680,2.302063,9.966617,1.097962,0.208806,0.444578,128.711864
0,59,12.243177,2.289486,9.953691,1.096937,0.207815,0.444561,128.866667
0,60,12.210953,2.262687,9.948266,1.093219,0.205317,0.443951,128.754098
0,61,12.246407,2.286944,9.959463,1.097548,0.207747,0.444901,128.887097
0,62,12.231704,2.272910,9.958794,1.094210,0.206194,0.444008,128.634921
0,63,12.226498,2.268070,9.958428,1.092283,0.205475,0.443404,128.468750
1,0,129.669322,0.000000,129.669322,0.382006,0.000000,0.191003,1.000000
1,1,107.883736,0.000000,107.883736,0.288185,0.000000,0.144092,1.500000
1,2,75.870234,0.000000,75.870234,0.198600,0.000000,0.099300,1.333333
1,3,138.122985,0.000000,138.122985,0.312952,0.000000,0.156476,1.250000
1,4,136.221233,0.000000,136.221233,0.276891,0.000000,0.138445,1.200000
1,5,136.221233,0.000000,136.221233,0.230742,0.000000,0.115371,1.000000
1,6,176.331011,0.000000,176.331011,0.255699,0.000000,0.127849,1.142857
1,7,189.616241,0.566562,189.049678,0.338424,0.001689,0.168368,1.375000
1,8,167.361049,0.495742,166.865308,0.302210,0.001501,0.150354,1.333333
1,9,154.099552,0.440659,153.658892,0.281556,0.001351,0.140102,1.300000
1,10,163.712752,0.396593,163.316158,0.322731,0.001228,0.160752,1.636364
1,11,153.123752,0.360540,152.763213,0.298935,0.001126,0.148904,1.583333
1,12,188.200531,2.261292,185.939239,0.373891,0.004993,0.184449,1.769231
1,13,187.704324,2.087346,185.616978,0.368210,0.004636,0.181787,1.785714
1,14,176.091548,1.938250,174.153298,0.345549,0.004327,0.170611,1.733333
1,15,176.091548,1.938250,174.153298,0.323952,0.004057,0.159948,1.625000
1,16,181.464594,1.809034,179.655561,0.367221,0.003818,0.181701,1.647059
1,17,181.678487,1.695969,179.982518,0.367046,0.003606,0.181720,1.722222
1,18,185.231080,1.596206,183.634874,0.372096,0.003416,0.184340,1.736842
1,19,181.922864,1.507528,180.415336,0.358096,0.003245,0.177425,1.700000
1,20,180.184107,1.428184,178.755923,0.353811,0.003091,0.175360,1.761905
1,21,180.184107,1.428184,178.755923,0.337729,0.002950,0.167389,1.681818
1,22,178.552789,1.356775,177.196014,0.332444,0.002822,0.164811,1.652174
1,23,195.938280,1.292167,194.646113,0.332544,0.002704,0.164920,1.625000
1,24,195.938280,1.292167,194.646113,0.319243,0.002596,0.158323,1.560000
1,25,189.804098,1.233432,188.570666,0.309198,0.002496,0.153351,1.538462
1,26,187.463750,1.179804,186.283946,0.303205,0.002404,0.150401,1.518519
1,27,187.463750,1.179804,186.283946,0.292376,0.002318,0.145029,1.464286
1,28,189.296015,1.130646,188.165369,0.296995,0.002238,0.147378,1.517241
1,29,192.893012,1.085420,191.807591,0.305384,0.002164,0.151610,1.533333
1,30,190.747856,1.043673,189.704183,0.303959,0.002094,0.150933,1.516129
1,31,190.747856,1.043673,189.704183,0.294460,0.002028,0.146216,1.468750
1,32,188.064418,1.005019,187.059399,0.300960,0.001967,0.149497,1.515152
1,33,213.153342,0.969125,212.184217,0.306444,0.001909,0.152267,1.500000
1,34,213.153342,0.969125,212.184217,0.297688,0.001854,0.147917,1.457143
1,35,214.467711,0.935707,213.532004,0.304626,0.001803,0.151412,1.500000
1,36,211.863321,0.904517,210.958804,0.307234,0.001754,0.152740,1.513514
1,37,213.773890,0.875339,212.898551,0.307550,0.001708,0.152921,1.526316
1,38,214.270669,0.847984,213.422684,0.303313,0.001664,0.150824,1.512821
1,39,215.839848,0.822288,215.017560,0.307970,0.001623,0.153174,1.550000
1,40,220.052174,0.798103,219.254071,0.311335,0.001583,0.154876,1.560976
1,41,227.953247,0.775300,227.177947,0.319987,0.001545,0.159221,1.571429
1,42,226.311742,0.753764,225.557978,0.331263,0.001509,0.164877,1.558140
1,43,226.248383,0.733392,225.514991,0.330391,0.001475,0.164458,1.568182
1,44,226.248383,0.733392,225.514991,0.323049,0.001442,0.160803,1.533333
1,45,226.248383,0.733392,225.514991,0.316026,0.001411,0.157307,1.500000
1,46,231.813581,0.714092,231.099489,0.324432,0.001381,0.161526,1.510638
1,47,229.894666,0.695782,229.198884,0.322625,0.001352,0.160636,1.500000
1,48,229.894666,0.695782,229.198884,0.316041,0.001325,0.157358,1.469388
1,49,225.259852,0.678388,224.581465,0.314412,0.001298,0.156557,1.480000
1,50,229.279748,0.661842,228.617906,0.315385,0.001273,0.157056,1.470588
1,51,232.679391,0.646083,232.033307,0.320111,0.001248,0.159431,1.461538
1,52,232.679391,0.646083,232.033307,0.314071,0.001225,0.156423,1.433962
1,53,232.679391,0.646083,232.033307,0.308255,0.001202,0.153526,1.407407
1,54,235.322669,0.631058,234.691611,0.324443,0.001180,0.161632,1.472727
1,55,232.227138,0.616716,231.610422,0.323974,0.001159,0.161407,1.535714
1,56,229.111497,0.603011,228.508486,0.320733,0.001139,0.159797,1.543860
1,57,224.268297,0.589902,223.678395,0.315299,0.001119,0.157090,1.534483
1,58,237.273943,0.577351,236.696592,0.324602,0.001100,0.161751,1.542373
1,59,237.273943,0.577351,236.696592,0.319192,0.001082,0.159055,1.516667
1,60,256.843046,0.565323,256.277723,0.327086,0.001064,0.163011,1.508197
1,61,256.494683,0.553786,255.940897,0.332968,0.001047,0.165961,1.516129
1,62,261.656094,0.542710,261.113384,0.337694,0.001030,0.168332,1.523810
1,63,262.926475,0.532069,262.394406,0.338140,0.001014,0.168563,1.515625
2,0,90.835553,6.119677,84.715876,1.488807,0.100302,0.462835,25.000000
2,1,78.219766,4.386295,73.833471,1.290422,0.072231,0.406063,25.000000
2,2,96.693007,11.465948,85.227060,1.654141,0.200376,0.484588,26.333333
2,3,95.261678,9.141087,86.120591,1.682761,0.160813,0.507316,27.000000
2,4,96.146967,8.092854,88.054112,1.700972,0.142529,0.519481,26.800000
2,5,96.789420,6.744045,90.045375,1.667514,0.118774,0.516247,25.833333
2,6,96.014241,6.598470,89.415772,1.622827,0.113933,0.502965,25.428571
2,7,106.790841,15.097719,91.693122,1.802518,0.256282,0.515412,26.000000
2,8,103.251967,13.420195,89.831773,1.709559,0.227806,0.493918,25.333333
2,9,108.976688,16.346683,92.630005,1.871274,0.293500,0.525925,26.400000
2,10,106.556760,14.905059,91.651701,1.812887,0.267481,0.515135,26.272727
2,11,102.896566,13.662971,89.233595,1.736559,0.245191,0.497123,25.916667
2,12,101.219329,12.611973,88.607356,1.700759,0.226330,0.491476,25.923077
2,13,101.017572,11.801476,89.216096,1.677161,0.211422,0.488580,25.571429
2,14,103.485240,12.583092,90.902148,1.711256,0.222195,0.496354,25.733333
2,15,103.141838,11.995422,91.146416,1.678301,0.210709,0.489197,25.375000
2,16,106.772114,12.659520,94.112594,1.736664,0.220502,0.505387,25.588235
2,17,105.787316,12.524373,93.262943,1.733948,0.219021,0.504976,25.888889
2,18,106.789565,13.087347,93.702218,1.799789,0.236718,0.521024,26.631579
2,19,106.936974,12.563116,94.373858,1.783137,0.226621,0.518839,26.300000
2,20,107.002759,13.120043,93.882716,1.809444,0.240738,0.522902,26.619048
2,21,106.888308,13.214169,93.674139,1.794038,0.239513,0.518175,26.409091
2,22,106.618756,13.235703,93.383053,1.786211,0.238654,0.515852,26.304348
2,23,107.506032,14.219845,93.286187,1.824004,0.261043,0.520987,26.500000
2,24,106.959937,13.970235,92.989702,1.822934,0.256714,0.522073,26.600000
2,25,109.188209,15.861681,93.326528,1.867585,0.290790,0.525598,26.692308
2,26,109.112580,15.406463,93.706118,1.848079,0.281675,0.522135,26.518519
2,27,108.527860,14.952502,93.575358,1.844955,0.273443,0.523837,26.678571
2,28,108.712171,15.262531,93.449640,1.856942,0.279911,0.525677,26.724138
2,29,108.814612,15.038959,93.775653,1.855012,0.275170,0.526614,26.733333
2,30,108.323089,14.875421,93.447668,1.839737,0.271041,0.522898,26.709677
2,31,109.242349,15.906838,93.335511,1.858591,0.289111,0.523160,26.593750
2,32,110.181550,16.246444,93.935106,1.890971,0.297500,0.531157,26.818182
2,33,110.014585,15.998921,94.015664,1.895514,0.293257,0.534085,26.970588
2,34,109.148840,15.647849,93.500991,1.882671,0.286802,0.531956,27.028571
2,35,108.137468,15.243582,92.893886,1.862538,0.279319,0.527739,26.944444
2,36,110.571290,16.574967,93.996323,1.893164,0.298122,0.531681,26.891892
2,37,110.799319,16.914326,93.884994,1.894313,0.302874,0.530480,26.894737
2,38,110.510111,16.640302,93.869808,1.886111,0.297634,0.529492,26.794872
2,39,110.254616,16.686063,93.568553,1.888149,0.299253,0.529632,26.875000
2,40,110.601554,16.315952,94.285602,1.887291,0.292503,0.531596,26.878049
2,41,110.846448,16.209676,94.636772,1.891385,0.290346,0.533680,26.928571
2,42,110.844793,16.028552,94.816242,1.887467,0.286640,0.533609,26.906977
2,43,110.636596,15.840266,94.796330,1.881914,0.282969,0.532982,26.818182
2,44,110.314699,15.488901,94.825798,1.868645,0.276689,0.530652,26.644444
2,45,109.949284,15.464108,94.485175,1.868676,0.276913,0.530588,26.695652
2,46,110.789829,15.934508,94.855321,1.892372,0.286974,0.535133,26.744681
2,47,110.315854,15.740377,94.575477,1.881402,0.283133,0.532756,26.750000
2,48,110.860571,16.354209,94.506362,1.891833,0.293684,0.532716,26.775510
2,49,110.420214,16.060578,94.359636,1.884340,0.288382,0.531986,26.740000
2,50,110.194105,15.745664,94.448440,1.871334,0.282727,0.529536,26.568627
2,51,109.532377,15.442863,94.089514,1.858580,0.277290,0.527096,26.538462
2,52,108.861956,15.151488,93.710468,1.842095,0.272058,0.523346,26.415094
2,53,108.708197,14.962675,93.745523,1.840622,0.268629,0.523998,26.407407
2,54,108.744674,14.690626,94.054048,1.830383,0.263744,0.522213,26.272727
2,55,108.627587,14.450050,94.177537,1.821128,0.259314,0.520604,26.160714
2,56,109.200347,14.238543,94.961805,1.824625,0.255365,0.523087,26.105263
2,57,108.891944,14.128072,94.763873,1.826236,0.253799,0.524146,26.172414
2,58,108.642025,14.054695,94.587330,1.824461,0.252534,0.523976,26.271186
2,59,108.110588,13.836697,94.273892,1.814851,0.248589,0.522087,26.233333
2,60,107.938731,13.609866,94.328865,1.806017,0.244514,0.520501,26.114754
2,61,107.940290,13.470576,94.469714,1.800768,0.241670,0.519700,26.016129
2,62,107.487753,13.256757,94.230996,1.783530,0.237833,0.515232,25.825397
2,63,107.468474,13.078915,94.389559,1.788409,0.234695,0.517905,25.937500
3,0,118.193838,14.437089,103.756749,4.991351,0.609681,0.625953,74.000000
3,1,137.403062,29.365625,108.037437,6.456162,1.424973,0.718741,76.500000
3,2,128.550764,23.922106,104.628658,6.179762,1.170551,0.715602,80.666667
3,3,139.260423,31.733597,107.526826,6.533278,1.489002,0.720611,78.750000
3,4,128.805747,25.658435,103.147312,6.033717,1.203800,0.689988,76.800000
3,5,132.494236,26.604238,105.889998,6.011050,1.207220,0.686261,75.666667
3,6,128.441311,24.438708,104.002603,5.909765,1.118019,0.684535,76.857143
3,7,126.216250,21.960023,104.256228,5.774861,1.003421,0.681634,76.000000
3,8,125.747008,22.866179,102.880829,5.774929,1.050346,0.674940,76.333333
3,9,125.926872,21.231648,104.695224,5.736808,0.972887,0.680560,75.200000
3,10,126.223886,20.706767,105.517118,5.721765,0.945043,0.682389,75.181818
3,11,126.861711,19.612268,107.249443,5.640768,0.888679,0.678870,73.666667
3,12,125.044384,18.380331,106.664053,5.552729,0.832370,0.674337,73.692308
3,13,125.178710,18.207877,106.970834,5.561497,0.823910,0.676798,73.857143
3,14,123.842982,17.507881,106.335101,5.526682,0.793611,0.676153,74.200000
3,15,123.920767,17.558514,106.362254,5.527516,0.794716,0.676114,74.000000
3,16,123.196658,17.264808,105.931851,5.513776,0.783027,0.675821,74.000000
3,17,124.143336,18.048254,106.095081,5.608612,0.829252,0.682766,74.166667
3,18,123.898097,18.076433,105.821663,5.636829,0.835908,0.685846,74.578947
3,19,123.180983,17.677815,105.503168,5.644762,0.820838,0.689132,75.200000
3,20,121.727461,16.884783,104.842678,5.579090,0.783995,0.685013,75.047619
3,21,122.678139,16.823789,105.854351,5.590448,0.777230,0.687603,75.000000
3,22,125.969654,19.236014,106.733639,5.719531,0.879074,0.691494,75.000000
3,23,124.815011,18.437117,106.377894,5.602344,0.842523,0.679974,74.333333
3,24,124.359661,17.966341,106.393321,5.578508,0.820593,0.679702,74.360000
3,25,124.394916,17.730730,106.664186,5.600150,0.811357,0.684113,74.653846
3,26,125.322816,17.674853,107.647963,5.561951,0.799674,0.680325,73.925926
3,27,125.506177,17.714984,107.791193,5.599255,0.805113,0.684877,74.178571
3,28,124.609778,17.169276,107.440502,5.548850,0.780060,0.681256,74.000000
3,29,125.287846,17.584952,107.702894,5.603514,0.803056,0.685780,74.233333
3,30,125.154023,17.255655,107.898369,5.609608,0.788529,0.688726,74.322581
3,31,124.136773,16.751848,107.384925,5.568173,0.765527,0.686092,74.312500
3,32,123.864828,16.360751,107.504077,5.554788,0.747517,0.686753,74.151515
3,33,123.249719,16.039258,107.210461,5.531613,0.732926,0.685527,74.205882
3,34,124.822538,17.129484,107.693054,5.595243,0.779367,0.687982,74.400000
3,35,124.344301,16.981592,107.362709,5.596242,0.774879,0.688766,74.666667
3,36,123.829178,16.806148,107.023030,5.583464,0.767733,0.687962,74.810811
3,37,123.620700,16.735501,106.885198,5.578354,0.764809,0.687649,74.763158
3,38,124.025461,16.999229,107.026232,5.596255,0.776392,0.688552,74.871795
3,39,123.511860,16.672989,106.838871,5.561710,0.761004,0.685815,74.800000
3,40,123.042477,16.403498,106.638979,5.533124,0.748218,0.683558,74.707317
3,41,122.397662,16.021914,106.375748,5.508659,0.730824,0.682548,74.714286
3,42,122.923636,16.405688,106.517948,5.545900,0.750914,0.684998,74.883721
3,43,123.531313,16.863066,106.668247,5.570643,0.770652,0.685713,75.022727
3,44,122.917021,16.591199,106.325822,5.549365,0.758475,0.684413,75.111111
3,45,122.900612,16.813044,106.087568,5.564345,0.771734,0.684659,75.195652
3,46,122.660416,16.637166,106.023250,5.548763,0.763187,0.683654,75.106383
3,47,122.281958,16.435981,105.845977,5.542155,0.754568,0.683941,75.312500
3,48,121.843191,16.122782,105.720409,5.517714,0.740127,0.682512,75.204082
3,49,121.289842,15.804823,105.485019,5.470401,0.725475,0.677847,74.800000
3,50,121.024386,15.717997,105.306389,5.465464,0.722054,0.677630,74.901961
3,51,120.530437,15.471328,105.059109,5.457083,0.711101,0.677997,74.980769
3,52,120.207725,15.334852,104.872873,5.460359,0.706147,0.679173,75.245283
3,53,120.592564,15.719741,104.872824,5.488713,0.726238,0.680354,75.351852
3,54,120.028669,15.456804,104.571865,5.453829,0.713946,0.677126,75.145455
3,55,120.884154,16.220534,104.663620,5.504905,0.752672,0.678890,75.285714
3,56,120.886961,16.269513,104.617448,5.507316,0.755015,0.678900,75.350877
3,57,120.462297,16.039307,104.422990,5.483128,0.744143,0.676998,75.258621
3,58,119.943976,15.802608,104.141369,5.461701,0.733180,0.675503,75.288136
3,59,120.747253,16.598942,104.148310,5.520749,0.777712,0.677577,75.516667
3,60,120.979707,16.563885,104.415822,5.529738,0.775626,0.679159,75.508197
3,61,122.296375,17.649437,104.646938,5.611932,0.834056,0.682554,75.774194
3,62,121.943972,17.381283,104.562689,5.588632,0.821314,0.681045,75.730159
3,63,122.044721,17.324282,104.720439,5.581562,0.817065,0.680642,75.562500
4,0,183.603114,39.658531,143.944583,3.968669,0.857238,0.777858,37.000000
4,1,200.060304,30.123317,169.936988,3.388399,0.562128,0.706568,29.000000
4,2,222.781443,51.944270,170.837173,3.438354,0.795059,0.660824,27.000000
4,3,219.388826,39.399365,179.989461,3.237201,0.601848,0.658838,25.500000
4,4,199.466912,32.107954,167.358958,2.991275,0.491341,0.624983,25.400000
4,5,221.368454,48.282806,173.085648,3.383025,0.756977,0.656512,25.500000
4,6,210.976036,41.407237,169.568799,3.213890,0.649162,0.641182,25.285714
4,7,210.385791,37.974952,172.410839,3.144833,0.590516,0.638579,24.875000
4,8,225.083414,44.530762,180.552652,3.320589,0.673535,0.661764,25.000000
4,9,219.928685,40.819975,179.108709,3.256821,0.617657,0.659791,25.400000
4,10,214.994303,37.702831,177.291472,3.144357,0.568746,0.643903,24.818182
4,11,207.151260,34.702362,172.448898,3.008646,0.523124,0.621380,24.416667
4,12,202.503447,32.975655,169.527791,2.956197,0.497833,0.614591,24.615385
4,13,204.201569,32.016435,172.185134,2.955832,0.480482,0.618837,24.285714
4,14,205.108757,30.060294,175.048463,2.959113,0.450910,0.627051,24.200000
4,15,210.526589,31.386550,179.140039,2.977227,0.458414,0.629703,23.875000
4,16,208.134038,29.786844,178.347194,2.922663,0.434424,0.622060,23.764706
4,17,204.785875,29.039161,175.746714,2.922064,0.428153,0.623478,24.055556
4,18,216.265755,40.175917,176.089838,3.232284,0.669648,0.640659,25.105263
4,19,216.117326,41.173858,174.943468,3.284446,0.696436,0.647003,25.400000
4,20,217.143092,41.953500,175.189592,3.337087,0.713890,0.655799,25.666667
4,21,212.402425,40.150930,172.251495,3.302076,0.683815,0.654565,25.954545
4,22,210.230665,38.831265,171.399401,3.279259,0.661367,0.654473,26.043478
4,23,221.121164,47.886276,173.234888,3.416186,0.782396,0.658447,26.083333
4,24,218.694407,46.446079,172.248328,3.376661,0.758292,0.654592,26.040000
4,25,216.780563,44.733013,172.047550,3.346284,0.730250,0.654009,25.961538
4,26,217.063701,45.008882,172.054819,3.376014,0.738933,0.659270,26.222222
4,27,214.919972,43.432270,171.487701,3.332666,0.712967,0.654925,26.107143
4,28,213.435842,41.934606,171.501236,3.292098,0.688382,0.650929,25.862069
4,29,214.653562,41.799759,172.853803,3.315106,0.685557,0.657387,25.966667
4,30,211.809479,40.451380,171.358099,3.245329,0.663442,0.645472,25.645161
4,31,210.362835,39.571633,170.791202,3.242140,0.650009,0.648033,25.843750
4,32,207.988505,38.379954,169.608551,3.210062,0.630435,0.644907,25.878788
4,33,204.785245,37.298452,167.486793,3.159858,0.612611,0.636812,25.794118
4,34,203.142164,36.528539,166.613626,3.122663,0.598839,0.630956,25.600000
4,35,201.456824,35.642145,165.814679,3.093844,0.584082,0.627441,25.500000
4,36,200.485670,34.678843,165.806827,3.049876,0.568296,0.620395,25.243243
4,37,202.072960,35.797637,166.275323,3.087882,0.588346,0.624884,25.342105
4,38,201.330508,35.158733,166.171774,3.080614,0.577779,0.625709,25.384615
4,39,199.609196,34.406951,165.202245,3.057952,0.565422,0.623132,25.450000
4,40,197.054131,33.707582,163.346549,3.022276,0.553983,0.617073,25.487805
4,41,195.620093,33.073565,162.546528,3.003971,0.543569,0.615100,25.476190
4,42,194.273609,32.514704,161.758905,2.983010,0.534138,0.612218,25.465116
4,43,192.990367,31.906927,161.083440,2.969822,0.524286,0.611384,25.590909
4,44,191.314735,31.197884,160.116851,2.931151,0.512635,0.604629,25.377778
4,45,191.761865,31.024537,160.737328,2.943327,0.509810,0.608379,25.326087
4,46,197.016995,35.196134,161.820861,3.035147,0.578900,0.614062,25.489362
4,47,196.101123,35.045139,161.055984,3.033906,0.578159,0.613937,25.604167
4,48,196.361705,35.063652,161.298053,3.043173,0.578612,0.616140,25.612245
4,49,194.819975,34.439205,160.380770,3.026497,0.568463,0.614508,25.660000
4,50,197.096585,36.415883,160.680701,3.100032,0.615117,0.621229,25.823529
4,51,197.358763,36.015791,161.342972,3.088775,0.606871,0.620476,25.673077
4,52,198.343170,36.393105,161.950065,3.121508,0.615850,0.626414,25.867925
